Thời_gian,Nhiệt_độ_C,Độ_ẩm_%,Lượng_mưa_mm,Độ_ẩm_đất,Chiều_cao_triều_m,Nguy_cơ_ngập
2016-07-06 06:00:00,28.9805,72.911415,0.1,0.466,0.38,0
2016-07-06 07:00:00,29.9805,71.352165,0.2,0.464,0.38,0
2016-07-06 08:00:00,29.530499,73.885765,2.2,0.479,0.38,0
2016-07-06 09:00:00,27.9805,79.87082,11.0,0.515,0.38,0
2016-07-06 10:00:00,27.380499,83.9702,2.5,0.472,0.38,0
2016-07-06 11:00:00,26.7305,86.97619,1.1,0.478,0.38,0
2016-07-06 12:00:00,26.030499,93.11661,0.5,0.481,0.38,0
2016-07-06 13:00:00,25.630499,95.06576,0.2,0.481,0.38,0
2016-07-06 14:00:00,25.380499,96.48797,0.1,0.482,0.38,0
2016-07-06 15:00:00,25.380499,96.20024,0.0,0.483,0.38,0
2016-07-06 16:00:00,25.030499,97.34889,0.0,0.482,0.38,0
2016-07-06 17:00:00,24.6805,97.927284,0.0,0.481,0.38,0
2016-07-06 18:00:00,24.5805,97.92575,0.0,0.481,0.38,0
2016-07-06 19:00:00,24.380499,98.2171,0.0,0.481,0.38,0
2016-07-06 20:00:00,24.280499,98.21579,0.0,0.48,0.38,0
2016-07-06 21:00:00,24.2305,97.92037,0.0,0.48,0.38,0
2016-07-06 22:00:00,24.2305,97.626396,0.0,0.48,0.38,0
2016-07-06 23:00:00,24.3305,97.62814,0.0,0.48,0.38,0
2016-07-07 00:00:00,26.3305,89.051346,0.0,0.479,0.38,0
2016-07-07 01:00:00,27.4305,81.98607,0.0,0.479,0.38,0
2016-07-07 02:00:00,28.4805,77.57965,0.0,0.478,0.38,0
2016-07-07 03:00:00,29.280499,75.40965,0.0,0.476,0.38,0
2016-07-07 04:00:00,29.9805,74.40285,0.0,0.474,0.38,0
2016-07-07 05:00:00,30.280499,72.6974,0.0,0.471,0.38,0
2016-07-07 06:00:00,28.8305,78.564575,5.0,0.513,0.38,0
2016-07-07 07:00:00,28.880499,78.806526,0.9,0.468,0.38,0
2016-07-07 08:00:00,29.1805,76.75937,1.3,0.478,0.38,0
2016-07-07 09:00:00,28.3305,79.44052,5.0,0.519,0.38,0
2016-07-07 10:00:00,27.4805,80.77007,4.9,0.498,0.38,0
2016-07-07 11:00:00,26.6805,85.67731,1.1,0.465,0.38,0
2016-07-07 12:00:00,26.130499,89.840294,0.5,0.434,0.38,0
2016-07-07 13:00:00,25.530499,94.495514,0.8,0.442,0.38,0
2016-07-07 14:00:00,25.4805,93.08932,0.0,0.442,0.38,0
2016-07-07 15:00:00,25.380499,93.92525,0.0,0.443,0.38,0
2016-07-07 16:00:00,25.3305,94.48752,0.0,0.443,0.38,0
2016-07-07 17:00:00,25.280499,95.05319,0.0,0.443,0.38,0
2016-07-07 18:00:00,25.030499,96.47896,0.0,0.444,0.38,0
2016-07-07 19:00:00,25.1805,94.481514,0.0,0.444,0.38,0
2016-07-07 20:00:00,24.9305,95.612625,0.0,0.444,0.38,0
2016-07-07 21:00:00,24.7305,96.18209,0.0,0.444,0.38,0
2016-07-07 22:00:00,24.6805,96.18068,0.0,0.444,0.38,0
2016-07-07 23:00:00,24.630499,96.758644,0.0,0.445,0.38,0
2016-07-08 00:00:00,26.7305,90.151634,0.0,0.445,0.38,0
2016-07-08 01:00:00,28.380499,78.736824,0.0,0.445,0.38,0
2016-07-08 02:00:00,29.4305,72.76942,0.0,0.444,0.38,0
2016-07-08 03:00:00,30.030499,70.93445,0.0,0.442,0.38,0
2016-07-08 04:00:00,30.5805,69.97938,0.0,0.441,0.38,0
2016-07-08 05:00:00,31.130499,68.83727,0.0,0.438,0.38,0
2016-07-08 06:00:00,31.280499,68.86571,0.0,0.437,0.38,0
2016-07-08 07:00:00,29.630499,75.690315,1.9,0.449,0.38,0
2016-07-08 08:00:00,29.780499,75.48833,0.0,0.449,0.38,0
2016-07-08 09:00:00,29.880499,75.05529,0.0,0.448,0.38,0
2016-07-08 10:00:00,29.9305,74.61697,0.0,0.447,0.38,0
2016-07-08 11:00:00,29.4805,76.804436,0.0,0.447,0.38,0
2016-07-08 12:00:00,28.5805,87.39955,0.0,0.447,0.38,0
2016-07-08 13:00:00,28.380499,86.09843,0.0,0.447,0.38,0
2016-07-08 14:00:00,27.780499,89.426605,0.0,0.447,0.38,0
2016-07-08 15:00:00,27.3305,91.81206,0.0,0.447,0.38,0
2016-07-08 16:00:00,26.9805,93.43986,0.0,0.447,0.38,0
2016-07-08 17:00:00,26.7305,93.984146,0.0,0.447,0.38,0
2016-07-08 18:00:00,26.4805,93.97331,0.0,0.447,0.38,0
2016-07-08 19:00:00,25.4305,96.2016,0.0,0.447,0.38,0
2016-07-08 20:00:00,25.0805,96.48023,0.0,0.447,0.38,0
2016-07-08 21:00:00,24.880499,96.47506,0.0,0.447,0.38,0
2016-07-08 22:00:00,24.780499,96.47249,0.0,0.447,0.38,0
2016-07-08 23:00:00,25.030499,96.47896,0.0,0.447,0.38,0
2016-07-09 00:00:00,26.9805,90.4377,0.0,0.447,0.38,0
2016-07-09 01:00:00,28.780499,77.160065,0.0,0.446,0.38,0
2016-07-09 02:00:00,29.9305,70.2803,0.0,0.444,0.38,0
2016-07-09 03:00:00,31.280499,66.43823,0.0,0.442,0.38,0
2016-07-09 04:00:00,32.2805,62.774944,0.0,0.439,0.38,0
2016-07-09 05:00:00,32.9305,59.25813,0.0,0.436,0.38,0
2016-07-09 06:00:00,33.2305,57.225376,0.0,0.432,0.38,0
2016-07-09 07:00:00,33.580498,55.27419,0.0,0.429,0.38,0
2016-07-09 08:00:00,33.3805,55.72855,0.0,0.427,0.38,0
2016-07-09 09:00:00,32.9805,56.13966,0.0,0.425,0.38,0
2016-07-09 10:00:00,32.3805,60.392822,0.0,0.424,0.38,0
2016-07-09 11:00:00,31.0805,70.49045,0.0,0.423,0.38,0
2016-07-09 12:00:00,30.030499,76.43133,0.0,0.424,0.38,0
2016-07-09 13:00:00,29.2305,81.95917,0.0,0.424,0.38,0
2016-07-09 14:00:00,28.4805,87.390854,0.1,0.426,0.38,0
2016-07-09 15:00:00,28.380499,85.58957,0.0,0.426,0.38,0
2016-07-09 16:00:00,28.030499,87.09291,0.0,0.426,0.38,0
2016-07-09 17:00:00,27.880499,86.050606,0.0,0.426,0.38,0
2016-07-09 18:00:00,28.0805,83.05027,0.0,0.427,0.38,0
2016-07-09 19:00:00,27.6805,85.01183,0.0,0.427,0.38,0
2016-07-09 20:00:00,27.4805,85.50041,0.0,0.427,0.38,0
2016-07-09 21:00:00,27.280499,86.25009,0.0,0.427,0.38,0
2016-07-09 22:00:00,26.630499,89.60815,0.0,0.427,0.38,0
2016-07-09 23:00:00,26.4305,92.30806,0.0,0.427,0.38,0
2016-07-10 00:00:00,28.7305,78.31602,0.0,0.427,0.38,0
2016-07-10 01:00:00,29.780499,70.889305,0.0,0.427,0.38,0
2016-07-10 02:00:00,30.530499,68.10694,0.0,0.425,0.38,0
2016-07-10 03:00:00,31.5805,64.53556,0.0,0.423,0.38,0
2016-07-10 04:00:00,32.4305,61.134758,0.0,0.421,0.38,0
2016-07-10 05:00:00,33.2305,57.918434,0.0,0.418,0.38,0
2016-07-10 06:00:00,33.5305,56.10172,0.0,0.415,0.38,0
2016-07-10 07:00:00,33.6805,55.80052,0.0,0.413,0.38,0
2016-07-10 08:00:00,33.7305,54.81224,0.0,0.411,0.38,0
2016-07-10 09:00:00,32.7805,56.774975,0.3,0.411,0.38,0
2016-07-10 10:00:00,32.2305,62.388798,0.0,0.41,0.38,0
2016-07-10 11:00:00,30.9305,78.39413,0.0,0.41,0.38,0
2016-07-10 12:00:00,29.9805,81.80781,0.0,0.41,0.38,0
2016-07-10 13:00:00,30.6805,71.05134,0.0,0.41,0.38,0
2016-07-10 14:00:00,29.0805,74.03316,0.3,0.415,0.38,0
2016-07-10 15:00:00,28.1805,83.55811,0.0,0.415,0.38,0
2016-07-10 16:00:00,27.5805,85.510345,0.0,0.416,0.38,0
2016-07-10 17:00:00,27.1805,86.49864,0.0,0.416,0.38,0
2016-07-10 18:00:00,26.9305,87.25473,0.0,0.416,0.38,0
2016-07-10 19:00:00,27.4805,87.30329,0.0,0.416,0.38,0
2016-07-10 20:00:00,27.280499,88.85941,0.0,0.416,0.38,0
2016-07-10 21:00:00,27.030499,90.17246,0.0,0.416,0.38,0
2016-07-10 22:00:00,26.530499,92.58876,0.0,0.416,0.38,0
2016-07-10 23:00:00,26.4805,94.25289,0.0,0.417,0.38,0
2016-07-11 00:00:00,28.530499,82.85496,0.0,0.417,0.38,0
2016-07-11 01:00:00,29.6805,70.23434,0.0,0.416,0.38,0
2016-07-11 02:00:00,30.630499,65.71072,0.0,0.415,0.38,0
2016-07-11 03:00:00,31.4805,62.980537,0.0,0.413,0.38,0
2016-07-11 04:00:00,32.4305,59.680973,0.0,0.41,0.38,0
2016-07-11 05:00:00,33.1305,57.02964,0.0,0.407,0.38,0
2016-07-11 06:00:00,33.4805,55.41712,0.0,0.405,0.38,0
2016-07-11 07:00:00,34.1305,54.415607,0.0,0.402,0.38,0
2016-07-11 08:00:00,31.4805,65.29398,1.2,0.421,0.38,0
2016-07-11 09:00:00,30.5805,71.033394,0.6,0.421,0.38,0
2016-07-11 10:00:00,30.0805,73.756294,0.2,0.42,0.38,0
2016-07-11 11:00:00,29.630499,76.82692,0.0,0.42,0.38,0
2016-07-11 12:00:00,29.280499,80.04318,0.0,0.42,0.38,0
2016-07-11 13:00:00,28.780499,84.12189,0.0,0.42,0.38,0
2016-07-11 14:00:00,28.280499,86.344444,0.0,0.42,0.38,0
2016-07-11 15:00:00,27.9305,87.08397,0.0,0.42,0.38,0
2016-07-11 16:00:00,27.5805,86.53587,0.0,0.419,0.38,0
2016-07-11 17:00:00,27.3305,86.25483,0.0,0.419,0.38,0
2016-07-11 18:00:00,27.6805,82.262375,0.0,0.419,0.38,0
2016-07-11 19:00:00,28.4305,79.21669,0.0,0.419,0.38,0
2016-07-11 20:00:00,28.0805,80.846886,0.0,0.42,0.38,0
2016-07-11 21:00:00,27.7305,83.010155,0.0,0.42,0.38,0
2016-07-11 22:00:00,27.380499,85.490456,0.0,0.42,0.38,0
2016-07-11 23:00:00,26.380499,93.133896,0.0,0.42,0.38,0
2016-07-12 00:00:00,28.630499,81.886635,0.0,0.42,0.38,0
2016-07-12 01:00:00,29.780499,70.889305,0.0,0.419,0.38,0
2016-07-12 02:00:00,30.6805,67.1204,0.0,0.417,0.38,0
2016-07-12 03:00:00,31.630499,63.58399,0.0,0.415,0.38,0
2016-07-12 04:00:00,32.1805,60.89567,0.0,0.413,0.38,0
2016-07-12 05:00:00,32.3805,60.211315,0.0,0.41,0.38,0
2016-07-12 06:00:00,32.080498,63.298946,0.0,0.409,0.38,0
2016-07-12 07:00:00,31.4305,70.135796,1.4,0.422,0.38,0
2016-07-12 08:00:00,31.030499,73.04193,2.6,0.439,0.38,0
2016-07-12 09:00:00,30.2305,76.461624,1.6,0.45,0.38,0
2016-07-12 10:00:00,30.030499,77.11533,0.0,0.45,0.38,0
2016-07-12 11:00:00,29.6805,78.45027,0.0,0.449,0.38,0
2016-07-12 12:00:00,29.1805,80.50702,0.0,0.448,0.38,0
2016-07-12 13:00:00,28.7305,82.14262,0.0,0.448,0.38,0
2016-07-12 14:00:00,28.1805,85.06298,0.0,0.447,0.38,0
2016-07-12 15:00:00,27.6805,87.841354,0.0,0.447,0.38,0
2016-07-12 16:00:00,27.280499,88.33211,0.0,0.446,0.38,0
2016-07-12 17:00:00,26.880499,89.62642,0.0,0.446,0.38,0
2016-07-12 18:00:00,26.6805,89.34466,0.0,0.445,0.38,0
2016-07-12 19:00:00,26.530499,87.74367,0.3,0.446,0.38,0
2016-07-12 20:00:00,26.4305,86.169136,0.1,0.447,0.38,0
2016-07-12 21:00:00,26.2305,87.19257,0.0,0.446,0.38,0
2016-07-12 22:00:00,26.130499,88.50324,0.0,0.446,0.38,0
2016-07-12 23:00:00,26.130499,89.30336,0.0,0.446,0.38,0
2016-07-13 00:00:00,26.630499,88.27901,0.0,0.445,0.38,0
2016-07-13 01:00:00,27.5805,84.24341,0.0,0.445,0.38,0
2016-07-13 02:00:00,28.1805,79.42013,0.1,0.445,0.38,0
2016-07-13 03:00:00,29.2305,72.73511,0.0,0.444,0.38,0
2016-07-13 04:00:00,29.8305,70.89832,0.0,0.442,0.38,0
2016-07-13 05:00:00,30.9305,67.371666,0.0,0.44,0.38,0
2016-07-13 06:00:00,31.6805,65.335045,0.0,0.438,0.38,0
2016-07-13 07:00:00,31.780499,65.94464,0.2,0.438,0.38,0
2016-07-13 08:00:00,31.380499,66.85741,0.0,0.437,0.38,0
2016-07-13 09:00:00,31.030499,68.407906,0.0,0.437,0.38,0
2016-07-13 10:00:00,30.5805,68.93907,0.3,0.442,0.38,0
2016-07-13 11:00:00,29.880499,75.95511,0.0,0.441,0.38,0
2016-07-13 12:00:00,29.130499,81.22102,0.0,0.441,0.38,0
2016-07-13 13:00:00,28.4805,83.59149,0.0,0.441,0.38,0
2016-07-13 14:00:00,27.780499,88.898285,0.0,0.44,0.38,0
2016-07-13 15:00:00,27.6805,88.36458,0.0,0.44,0.38,0
2016-07-13 16:00:00,27.0805,91.25417,0.0,0.44,0.38,0
2016-07-13 17:00:00,26.7305,92.599365,0.0,0.439,0.38,0
2016-07-13 18:00:00,26.4305,93.136345,0.0,0.439,0.38,0
2016-07-13 19:00:00,26.3305,94.52731,0.0,0.439,0.38,0
2016-07-13 20:00:00,26.0805,94.51739,0.0,0.439,0.38,0
2016-07-13 21:00:00,26.030499,93.67394,0.0,0.438,0.38,0
2016-07-13 22:00:00,25.6805,94.501495,0.0,0.438,0.38,0
2016-07-13 23:00:00,25.780499,93.94279,0.0,0.438,0.38,0
2016-07-14 00:00:00,27.530499,85.76084,0.0,0.438,0.38,0
2016-07-14 01:00:00,28.7305,76.92179,0.0,0.437,0.38,0
2016-07-14 02:00:00,30.030499,69.66788,0.0,0.435,0.38,0
2016-07-14 03:00:00,31.0805,65.8025,0.0,0.433,0.38,0
2016-07-14 04:00:00,31.780499,63.80714,0.0,0.431,0.38,0
2016-07-14 05:00:00,32.4305,62.995518,0.0,0.428,0.38,0
2016-07-14 06:00:00,32.4805,64.14611,0.0,0.426,0.38,0
2016-07-14 07:00:00,32.830498,61.591076,0.0,0.423,0.38,0
2016-07-14 08:00:00,30.9805,69.42852,1.9,0.432,0.38,0
2016-07-14 09:00:00,30.8305,70.65549,0.0,0.433,0.38,0
2016-07-14 10:00:00,30.380499,72.2819,0.0,0.432,0.38,0
2016-07-14 11:00:00,29.8305,77.08569,0.0,0.432,0.38,0
2016-07-14 12:00:00,28.9305,85.139175,0.0,0.432,0.38,0
2016-07-14 13:00:00,28.880499,82.40482,0.0,0.431,0.38,0
2016-07-14 14:00:00,27.780499,90.49152,0.0,0.431,0.38,0
2016-07-14 15:00:00,27.280499,92.62837,0.0,0.431,0.38,0
2016-07-14 16:00:00,26.880499,94.54902,0.0,0.431,0.38,0
2016-07-14 17:00:00,26.4805,95.945885,0.0,0.431,0.38,0
2016-07-14 18:00:00,26.030499,97.07967,0.0,0.431,0.38,0
2016-07-14 19:00:00,25.9805,96.216866,0.0,0.43,0.38,0
2016-07-14 20:00:00,25.780499,95.355064,0.0,0.43,0.38,0
2016-07-14 21:00:00,25.4805,95.34493,0.0,0.43,0.38,0
2016-07-14 22:00:00,25.2305,95.05137,0.0,0.43,0.38,0
2016-07-14 23:00:00,25.3305,94.77088,0.0,0.43,0.38,0
2016-07-15 00:00:00,27.5805,87.05267,0.0,0.43,0.38,0
2016-07-15 01:00:00,29.380499,76.78943,0.0,0.428,0.38,0
2016-07-15 02:00:00,30.630499,69.36295,0.0,0.427,0.38,0
2016-07-15 03:00:00,31.7305,64.76072,0.0,0.424,0.38,0
2016-07-15 04:00:00,32.4305,61.873215,0.0,0.421,0.38,0
2016-07-15 05:00:00,32.9805,60.34626,0.0,0.418,0.38,0
2016-07-15 06:00:00,33.0305,61.08462,0.0,0.415,0.38,0
2016-07-15 07:00:00,32.9305,63.290955,0.0,0.413,0.38,0
2016-07-15 08:00:00,31.280499,71.370415,2.2,0.427,0.38,0
2016-07-15 09:00:00,31.0805,72.402885,0.0,0.428,0.38,0
2016-07-15 10:00:00,30.9305,73.24211,0.0,0.427,0.38,0
2016-07-15 11:00:00,30.3305,74.68149,0.3,0.428,0.38,0
2016-07-15 12:00:00,29.5805,79.845604,0.0,0.427,0.38,0
2016-07-15 13:00:00,28.880499,86.14601,0.0,0.427,0.38,0
2016-07-15 14:00:00,28.380499,88.68257,0.0,0.427,0.38,0
2016-07-15 15:00:00,28.380499,87.38216,0.0,0.427,0.38,0
2016-07-15 16:00:00,27.9805,89.17725,0.0,0.426,0.38,0
2016-07-15 17:00:00,27.130499,93.72381,0.0,0.426,0.38,0
2016-07-15 18:00:00,26.630499,95.101425,0.0,0.426,0.38,0
2016-07-15 19:00:00,26.4805,94.53324,0.0,0.426,0.38,0
2016-07-15 20:00:00,26.3305,94.52731,0.0,0.426,0.38,0
2016-07-15 21:00:00,26.030499,94.79738,0.0,0.426,0.38,0
2016-07-15 22:00:00,25.7305,95.35338,0.0,0.425,0.38,0
2016-07-15 23:00:00,25.7305,95.923676,0.0,0.425,0.38,0
2016-07-16 00:00:00,28.130499,86.33035,0.0,0.425,0.38,0
2016-07-16 01:00:00,29.780499,75.48833,0.0,0.424,0.38,0
2016-07-16 02:00:00,31.030499,68.818275,0.0,0.422,0.38,0
2016-07-16 03:00:00,31.9805,64.04107,0.0,0.42,0.38,0
2016-07-16 04:00:00,32.580498,62.091778,0.0,0.417,0.38,0
2016-07-16 05:00:00,32.830498,61.960693,0.0,0.414,0.38,0
2016-07-16 06:00:00,32.7305,63.437393,0.0,0.412,0.38,0
2016-07-16 07:00:00,33.1805,61.300705,0.0,0.409,0.38,0
2016-07-16 08:00:00,31.4305,68.68904,2.3,0.423,0.38,0
2016-07-16 09:00:00,31.280499,68.45581,0.0,0.424,0.38,0
2016-07-16 10:00:00,31.0805,69.0337,0.0,0.423,0.38,0
2016-07-16 11:00:00,30.4805,72.73163,0.0,0.422,0.38,0
2016-07-16 12:00:00,29.530499,80.55217,0.0,0.422,0.38,0
2016-07-16 13:00:00,28.780499,86.136505,0.0,0.422,0.38,0
2016-07-16 14:00:00,28.4305,87.38649,0.0,0.421,0.38,0
2016-07-16 15:00:00,28.880499,83.88388,0.0,0.421,0.38,0
2016-07-16 16:00:00,28.4305,86.87117,0.0,0.421,0.38,0
2016-07-16 17:00:00,27.380499,92.63364,0.0,0.421,0.38,0
2016-07-16 18:00:00,26.530499,95.94737,0.0,0.421,0.38,0
2016-07-16 19:00:00,26.030499,95.932594,0.0,0.421,0.38,0
2016-07-16 20:00:00,25.880499,95.35845,0.0,0.42,0.38,0
2016-07-16 21:00:00,25.5805,95.633385,0.0,0.42,0.38,0
2016-07-16 22:00:00,25.280499,95.91026,0.0,0.42,0.38,0
2016-07-16 23:00:00,25.3305,96.198845,0.0,0.42,0.38,0
2016-07-17 00:00:00,27.5805,89.943535,0.0,0.42,0.38,0
2016-07-17 01:00:00,29.4305,78.648636,0.0,0.419,0.38,0
2016-07-17 02:00:00,30.9305,69.41915,0.0,0.417,0.38,0
2016-07-17 03:00:00,32.1305,63.30962,0.0,0.414,0.38,0
2016-07-17 04:00:00,33.1305,59.126083,0.0,0.411,0.38,0
2016-07-17 05:00:00,33.830498,56.85234,0.0,0.408,0.38,0
2016-07-17 06:00:00,33.830498,57.884357,0.0,0.405,0.38,0
2016-07-17 07:00:00,34.080498,58.46414,0.0,0.402,0.38,0
2016-07-17 08:00:00,32.5305,66.096054,1.0,0.406,0.38,0
2016-07-17 09:00:00,32.0305,67.99026,0.4,0.409,0.38,0
2016-07-17 10:00:00,30.6805,71.90409,1.6,0.42,0.38,0
2016-07-17 11:00:00,30.1805,73.77287,0.0,0.42,0.38,0
2016-07-17 12:00:00,29.530499,77.04116,0.0,0.42,0.38,0
2016-07-17 13:00:00,28.9805,80.72094,0.0,0.419,0.38,0
2016-07-17 14:00:00,28.3305,85.078255,0.0,0.419,0.38,0
2016-07-17 15:00:00,27.7305,89.68818,0.0,0.419,0.38,0
2016-07-17 16:00:00,27.380499,91.27276,0.0,0.418,0.38,0
2016-07-17 17:00:00,26.9305,92.88506,0.0,0.418,0.38,0
2016-07-17 18:00:00,26.630499,93.979805,0.0,0.418,0.38,0
2016-07-17 19:00:00,26.1805,95.93702,0.0,0.418,0.38,0
2016-07-17 20:00:00,26.030499,95.932594,0.0,0.418,0.38,0
2016-07-17 21:00:00,25.880499,95.928154,0.0,0.417,0.38,0
2016-07-17 22:00:00,25.5805,96.20578,0.0,0.417,0.38,0
2016-07-17 23:00:00,25.6805,95.92217,0.0,0.417,0.38,0
2016-07-18 00:00:00,27.880499,88.90603,0.0,0.417,0.38,0
2016-07-18 01:00:00,29.780499,77.30781,0.0,0.416,0.38,0
2016-07-18 02:00:00,31.380499,67.25863,0.0,0.414,0.38,0
2016-07-18 03:00:00,32.4805,62.06996,0.0,0.411,0.38,0
2016-07-18 04:00:00,33.2805,59.338017,0.0,0.408,0.38,0
2016-07-18 05:00:00,33.8805,58.06955,0.0,0.405,0.38,0
2016-07-18 06:00:00,34.1305,58.65043,0.0,0.402,0.38,0
2016-07-18 07:00:00,33.4805,59.029064,0.8,0.403,0.38,0
2016-07-18 08:00:00,32.330498,64.49881,1.4,0.412,0.38,0
2016-07-18 09:00:00,30.8305,70.65549,8.4,0.487,0.38,0
2016-07-18 10:00:00,29.630499,76.14317,1.9,0.43,0.38,0
2016-07-18 11:00:00,29.2305,77.22672,0.0,0.43,0.38,0
2016-07-18 12:00:00,28.6805,80.923256,0.1,0.431,0.38,0
2016-07-18 13:00:00,28.380499,83.332146,0.0,0.431,0.38,0
2016-07-18 14:00:00,28.030499,85.80966,0.0,0.431,0.38,0
2016-07-18 15:00:00,27.780499,87.32965,0.0,0.431,0.38,0
2016-07-18 16:00:00,27.380499,89.13174,0.0,0.43,0.38,0
2016-07-18 17:00:00,26.9805,90.16902,0.0,0.43,0.38,0
2016-07-18 18:00:00,26.5805,91.49532,0.0,0.43,0.38,0
2016-07-18 19:00:00,26.380499,91.21061,0.0,0.43,0.38,0
2016-07-18 20:00:00,26.0805,90.919365,0.0,0.43,0.38,0
2016-07-18 21:00:00,25.8305,90.90323,0.0,0.43,0.38,0
2016-07-18 22:00:00,25.4305,92.25279,0.0,0.429,0.38,0
2016-07-18 23:00:00,25.380499,92.805504,0.0,0.429,0.38,0
2016-07-19 00:00:00,27.1805,86.49864,0.0,0.429,0.38,0
2016-07-19 01:00:00,28.9305,75.580765,0.0,0.428,0.38,0
2016-07-19 02:00:00,30.3305,67.86366,0.0,0.427,0.38,0
2016-07-19 03:00:00,31.630499,62.823433,0.0,0.424,0.38,0
2016-07-19 04:00:00,32.6805,59.022938,0.0,0.421,0.38,0
2016-07-19 05:00:00,33.4805,56.59898,0.0,0.417,0.38,0
2016-07-19 06:00:00,33.9805,55.53746,0.0,0.414,0.38,0
2016-07-19 07:00:00,33.3805,60.075665,0.0,0.412,0.38,0
2016-07-19 08:00:00,31.380499,68.884636,2.5,0.428,0.38,0
2016-07-19 09:00:00,30.7305,70.00707,1.8,0.441,0.38,0
2016-07-19 10:00:00,29.130499,76.75185,1.5,0.454,0.38,0
2016-07-19 11:00:00,28.380499,79.20986,0.4,0.456,0.38,0
2016-07-19 12:00:00,27.4805,83.73019,0.4,0.46,0.38,0
2016-07-19 13:00:00,27.0805,86.231094,0.0,0.46,0.38,0
2016-07-19 14:00:00,26.9305,87.515915,0.0,0.458,0.38,0
2016-07-19 15:00:00,26.6805,89.87963,0.0,0.458,0.38,0
2016-07-19 16:00:00,26.4805,91.7624,0.0,0.457,0.38,0
2016-07-19 17:00:00,26.130499,93.95807,0.0,0.456,0.38,0
2016-07-19 18:00:00,25.8305,96.212715,0.0,0.455,0.38,0
2016-07-19 19:00:00,25.7305,95.35338,0.0,0.454,0.38,0
2016-07-19 20:00:00,25.4305,95.6286,0.0,0.453,0.38,0
2016-07-19 21:00:00,25.2305,95.62221,0.0,0.453,0.38,0
2016-07-19 22:00:00,24.9805,95.901276,0.0,0.452,0.38,0
2016-07-19 23:00:00,24.9805,96.1891,0.0,0.452,0.38,0
2016-07-20 00:00:00,27.3305,87.030235,0.0,0.451,0.38,0
2016-07-20 01:00:00,29.130499,75.38599,0.0,0.45,0.38,0
2016-07-20 02:00:00,30.5805,66.69793,0.0,0.448,0.38,0
2016-07-20 03:00:00,31.6805,62.26913,0.0,0.445,0.38,0
2016-07-20 04:00:00,32.5305,59.52421,0.0,0.441,0.38,0
2016-07-20 05:00:00,33.2305,58.092834,0.0,0.438,0.38,0
2016-07-20 06:00:00,33.4305,57.617786,0.0,0.434,0.38,0
