Thời_gian,Nhiệt_độ_C,Độ_ẩm_%,Lượng_mưa_mm,Độ_ẩm_đất,Chiều_cao_triều_m,Nguy_cơ_ngập
2016-07-07 02:00:00,28.596,78.53161,0.0,0.354,0.52,0
2016-07-07 03:00:00,29.146,76.52508,0.0,0.35,0.52,0
2016-07-07 04:00:00,29.746,74.81019,0.1,0.344,0.52,0
2016-07-07 05:00:00,30.046,74.191956,1.2,0.339,0.52,0
2016-07-07 06:00:00,29.446,76.57052,4.2,0.337,0.52,0
2016-07-07 07:00:00,29.746,74.142746,2.3,0.336,0.52,0
2016-07-07 08:00:00,29.796,73.48891,0.3,0.333,0.52,0
2016-07-07 09:00:00,29.396,74.7539,5.2,0.34,0.52,0
2016-07-07 10:00:00,28.796,75.333084,3.3,0.349,0.52,0
2016-07-07 11:00:00,28.146,78.94054,2.1,0.348,0.52,0
2016-07-07 12:00:00,27.546,83.98826,1.3,0.347,0.52,0
2016-07-07 13:00:00,27.146,86.49544,0.2,0.346,0.52,0
2016-07-07 14:00:00,26.996,87.00014,0.7,0.345,0.52,0
2016-07-07 15:00:00,26.846,88.29665,0.2,0.344,0.52,0
2016-07-07 16:00:00,26.746,89.61658,0.0,0.343,0.52,0
2016-07-07 17:00:00,26.696,90.41846,0.0,0.342,0.52,0
2016-07-07 18:00:00,26.496,92.311646,0.0,0.342,0.52,0
2016-07-07 19:00:00,26.596,90.68174,0.0,0.341,0.52,0
2016-07-07 20:00:00,26.496,91.76331,0.0,0.341,0.52,0
2016-07-07 21:00:00,26.396,92.581635,0.0,0.34,0.52,0
2016-07-07 22:00:00,26.396,93.13467,0.0,0.34,0.52,0
2016-07-07 23:00:00,26.396,93.690575,0.0,0.339,0.52,0
2016-07-08 00:00:00,27.596,88.095634,0.0,0.339,0.52,0
2016-07-08 01:00:00,28.696,79.727684,0.0,0.337,0.52,0
2016-07-08 02:00:00,29.496,74.99395,0.0,0.334,0.52,0
2016-07-08 03:00:00,29.996,72.86618,0.0,0.33,0.52,0
2016-07-08 04:00:00,30.546,71.027214,0.0,0.324,0.52,0
2016-07-08 05:00:00,30.946,69.422066,0.0,0.318,0.52,0
2016-07-08 06:00:00,31.196,69.676254,0.2,0.313,0.52,0
2016-07-08 07:00:00,30.596,72.319214,2.6,0.31,0.52,0
2016-07-08 08:00:00,30.396,73.152054,0.7,0.308,0.52,0
2016-07-08 09:00:00,30.546,73.177376,0.0,0.305,0.52,0
2016-07-08 10:00:00,30.646,72.54361,0.0,0.304,0.52,0
2016-07-08 11:00:00,30.396,74.028625,0.0,0.303,0.52,0
2016-07-08 12:00:00,29.846,78.0093,0.0,0.303,0.52,0
2016-07-08 13:00:00,29.546,81.27287,0.0,0.303,0.52,0
2016-07-08 14:00:00,29.196,83.17725,0.0,0.303,0.52,0
2016-07-08 15:00:00,28.746,86.89969,0.0,0.303,0.52,0
2016-07-08 16:00:00,28.296,90.52596,0.0,0.303,0.52,0
2016-07-08 17:00:00,28.046,92.66849,0.0,0.304,0.52,0
2016-07-08 18:00:00,27.746,94.02788,0.0,0.304,0.52,0
2016-07-08 19:00:00,27.096,93.99991,0.0,0.304,0.52,0
2016-07-08 20:00:00,26.846,94.26803,0.0,0.304,0.52,0
2016-07-08 21:00:00,26.746,93.9848,0.0,0.305,0.52,0
2016-07-08 22:00:00,26.496,95.37914,0.0,0.305,0.52,0
2016-07-08 23:00:00,26.646,95.667114,0.0,0.305,0.52,0
2016-07-09 00:00:00,28.146,88.40224,0.0,0.305,0.52,0
2016-07-09 01:00:00,29.346,77.013695,0.0,0.303,0.52,0
2016-07-09 02:00:00,30.296,69.926796,0.0,0.3,0.52,0
2016-07-09 03:00:00,31.396,67.06084,0.0,0.296,0.52,0
2016-07-09 04:00:00,32.346,63.92655,0.0,0.29,0.52,0
2016-07-09 05:00:00,33.246,59.686825,0.0,0.284,0.52,0
2016-07-09 06:00:00,33.496,57.80645,0.0,0.278,0.52,0
2016-07-09 07:00:00,33.996,55.541187,0.0,0.272,0.52,0
2016-07-09 08:00:00,33.846,55.67243,0.0,0.267,0.52,0
2016-07-09 09:00:00,33.496,56.60265,0.0,0.263,0.52,0
2016-07-09 10:00:00,32.596,61.539482,0.0,0.261,0.52,0
2016-07-09 11:00:00,31.546,72.268776,0.0,0.261,0.52,0
2016-07-09 12:00:00,30.546,78.80369,0.0,0.261,0.52,0
2016-07-09 13:00:00,29.896,83.256256,0.0,0.261,0.52,0
2016-07-09 14:00:00,29.246,86.944664,0.0,0.265,0.52,0
2016-07-09 15:00:00,29.346,85.18116,0.0,0.266,0.52,0
2016-07-09 16:00:00,29.446,84.94078,0.0,0.266,0.52,0
2016-07-09 17:00:00,29.396,84.43655,0.0,0.267,0.52,0
2016-07-09 18:00:00,28.896,88.46252,0.0,0.267,0.52,0
2016-07-09 19:00:00,29.146,85.41255,0.0,0.267,0.52,0
2016-07-09 20:00:00,28.996,85.3976,0.0,0.268,0.52,0
2016-07-09 21:00:00,28.496,87.90995,0.0,0.268,0.52,0
2016-07-09 22:00:00,27.796,91.2984,0.0,0.269,0.52,0
2016-07-09 23:00:00,27.896,90.76699,0.0,0.269,0.52,0
2016-07-10 00:00:00,29.496,77.2659,0.0,0.269,0.52,0
2016-07-10 01:00:00,30.246,70.5493,0.0,0.268,0.52,0
2016-07-10 02:00:00,30.896,67.77018,0.0,0.265,0.52,0
2016-07-10 03:00:00,31.796,64.77432,0.0,0.262,0.52,0
2016-07-10 04:00:00,32.596,61.72421,0.0,0.257,0.52,0
2016-07-10 05:00:00,33.246,58.79865,0.0,0.252,0.52,0
2016-07-10 06:00:00,33.596,56.967922,0.0,0.247,0.52,0
2016-07-10 07:00:00,34.196,54.925102,0.0,0.242,0.52,0
2016-07-10 08:00:00,34.196,54.431576,0.0,0.238,0.52,0
2016-07-10 09:00:00,33.646,56.129303,0.0,0.235,0.52,0
2016-07-10 10:00:00,32.946,61.800934,0.0,0.234,0.52,0
2016-07-10 11:00:00,31.896,74.4924,0.0,0.233,0.52,0
2016-07-10 12:00:00,31.246,78.43835,0.0,0.233,0.52,0
2016-07-10 13:00:00,30.796,83.600975,0.0,0.233,0.52,0
2016-07-10 14:00:00,29.496,78.42429,0.0,0.244,0.52,0
2016-07-10 15:00:00,29.196,84.91517,0.0,0.244,0.52,0
2016-07-10 16:00:00,29.046,85.40262,0.0,0.245,0.52,0
2016-07-10 17:00:00,29.146,84.161156,0.0,0.245,0.52,0
2016-07-10 18:00:00,28.796,85.63047,0.0,0.245,0.52,0
2016-07-10 19:00:00,29.446,86.45324,0.0,0.246,0.52,0
2016-07-10 20:00:00,29.346,86.443954,0.0,0.246,0.52,0
2016-07-10 21:00:00,29.296,86.18539,0.0,0.246,0.52,0
2016-07-10 22:00:00,28.946,87.9476,0.0,0.247,0.52,0
2016-07-10 23:00:00,27.846,94.03216,0.0,0.247,0.52,0
2016-07-11 00:00:00,29.646,81.76724,0.0,0.247,0.52,0
2016-07-11 01:00:00,30.396,69.11124,0.0,0.247,0.52,0
2016-07-11 02:00:00,31.096,65.21481,0.0,0.244,0.52,0
2016-07-11 03:00:00,31.796,62.859123,0.0,0.24,0.52,0
2016-07-11 04:00:00,32.596,60.078945,0.0,0.236,0.52,0
2016-07-11 05:00:00,33.246,57.57463,0.0,0.23,0.52,0
2016-07-11 06:00:00,33.496,56.43248,0.0,0.226,0.52,0
2016-07-11 07:00:00,34.446,55.482597,0.0,0.221,0.52,0
2016-07-11 08:00:00,32.296,64.684494,1.3,0.241,0.52,0
2016-07-11 09:00:00,31.146,71.55897,0.0,0.242,0.52,0
2016-07-11 10:00:00,30.396,75.13723,0.0,0.242,0.52,0
2016-07-11 11:00:00,29.996,77.11021,0.0,0.242,0.52,0
2016-07-11 12:00:00,29.796,79.402565,0.0,0.241,0.52,0
2016-07-11 13:00:00,29.696,81.77333,0.0,0.241,0.52,0
2016-07-11 14:00:00,29.496,84.69614,0.0,0.241,0.52,0
2016-07-11 15:00:00,29.196,87.710365,0.0,0.241,0.52,0
2016-07-11 16:00:00,28.946,88.98812,0.0,0.241,0.52,0
2016-07-11 17:00:00,28.796,88.45451,0.0,0.242,0.52,0
2016-07-11 18:00:00,28.646,87.66355,0.0,0.242,0.52,0
2016-07-11 19:00:00,29.246,85.42248,0.0,0.242,0.52,0
2016-07-11 20:00:00,29.046,85.15086,0.0,0.242,0.52,0
2016-07-11 21:00:00,28.896,85.89355,0.0,0.242,0.52,0
2016-07-11 22:00:00,28.946,85.89839,0.0,0.242,0.52,0
2016-07-11 23:00:00,28.846,87.68062,0.0,0.243,0.52,0
2016-07-12 00:00:00,29.546,80.7931,0.0,0.243,0.52,0
2016-07-12 01:00:00,30.396,70.788185,0.0,0.241,0.52,0
2016-07-12 02:00:00,31.046,67.192696,0.0,0.239,0.52,0
2016-07-12 03:00:00,31.846,64.20496,0.0,0.235,0.52,0
2016-07-12 04:00:00,32.346,61.854713,0.0,0.231,0.52,0
2016-07-12 05:00:00,32.446,62.24875,0.0,0.228,0.52,0
2016-07-12 06:00:00,32.296,65.85238,0.0,0.225,0.52,0
2016-07-12 07:00:00,32.096,70.04986,0.0,0.232,0.52,0
2016-07-12 08:00:00,32.046,71.294846,0.0,0.23,0.52,0
2016-07-12 09:00:00,31.396,73.973434,0.0,0.23,0.52,0
2016-07-12 10:00:00,31.096,75.47046,0.0,0.229,0.52,0
2016-07-12 11:00:00,30.696,76.75858,0.0,0.228,0.52,0
2016-07-12 12:00:00,30.396,78.55065,0.0,0.228,0.52,0
2016-07-12 13:00:00,30.096,80.62473,0.0,0.228,0.52,0
2016-07-12 14:00:00,29.796,82.75597,0.0,0.228,0.52,0
2016-07-12 15:00:00,29.446,85.191246,0.0,0.228,0.52,0
2016-07-12 16:00:00,29.146,86.171196,0.0,0.228,0.52,0
2016-07-12 17:00:00,28.796,87.93509,0.0,0.228,0.52,0
2016-07-12 18:00:00,28.546,88.43444,0.0,0.228,0.52,0
2016-07-12 19:00:00,28.346,85.33265,0.0,0.228,0.52,0
2016-07-12 20:00:00,28.146,84.053406,0.2,0.228,0.52,0
2016-07-12 21:00:00,27.946,84.534065,0.0,0.228,0.52,0
2016-07-12 22:00:00,27.696,86.804474,0.1,0.228,0.52,0
2016-07-12 23:00:00,27.796,86.29885,0.1,0.228,0.52,0
2016-07-13 00:00:00,28.246,83.56541,0.2,0.228,0.52,0
2016-07-13 01:00:00,28.746,79.73436,0.1,0.228,0.52,0
2016-07-13 02:00:00,29.146,74.93794,0.3,0.228,0.52,0
2016-07-13 03:00:00,30.046,68.837494,0.1,0.226,0.52,0
2016-07-13 04:00:00,30.396,67.67255,0.0,0.224,0.52,0
2016-07-13 05:00:00,31.096,66.00365,0.2,0.222,0.52,0
2016-07-13 06:00:00,31.646,65.32799,1.7,0.22,0.52,0
2016-07-13 07:00:00,31.696,69.561966,0.4,0.221,0.52,0
2016-07-13 08:00:00,31.546,70.156975,3.3,0.222,0.52,0
2016-07-13 09:00:00,31.246,71.364296,3.4,0.223,0.52,0
2016-07-13 10:00:00,30.596,73.18581,0.8,0.235,0.52,0
2016-07-13 11:00:00,30.246,74.44598,0.0,0.235,0.52,0
2016-07-13 12:00:00,29.896,77.55474,0.1,0.235,0.52,0
2016-07-13 13:00:00,29.546,80.315834,0.0,0.234,0.52,0
2016-07-13 14:00:00,29.196,83.91824,0.0,0.234,0.52,0
2016-07-13 15:00:00,28.846,87.68062,0.0,0.234,0.52,0
2016-07-13 16:00:00,28.596,89.75052,0.0,0.234,0.52,0
2016-07-13 17:00:00,28.396,91.066986,0.0,0.234,0.52,0
2016-07-13 18:00:00,28.196,92.132866,0.0,0.234,0.52,0
2016-07-13 19:00:00,27.946,94.31321,0.0,0.234,0.52,0
2016-07-13 20:00:00,27.746,94.58289,0.0,0.234,0.52,0
2016-07-13 21:00:00,27.796,93.20315,0.0,0.234,0.52,0
2016-07-13 22:00:00,27.446,94.01499,0.0,0.234,0.52,0
2016-07-13 23:00:00,27.496,92.91376,0.0,0.234,0.52,0
2016-07-14 00:00:00,28.396,86.61136,0.0,0.234,0.52,0
2016-07-14 01:00:00,29.346,77.93758,0.0,0.233,0.52,0
2016-07-14 02:00:00,30.146,71.81032,0.0,0.231,0.52,0
2016-07-14 03:00:00,30.896,68.99884,0.1,0.228,0.52,0
2016-07-14 04:00:00,31.296,68.86865,0.1,0.225,0.52,0
2016-07-14 05:00:00,31.546,70.3657,2.1,0.222,0.52,0
2016-07-14 06:00:00,31.396,72.45723,0.5,0.219,0.52,0
2016-07-14 07:00:00,32.346,67.44797,0.0,0.216,0.52,0
2016-07-14 08:00:00,31.995998,68.38894,0.4,0.213,0.52,0
2016-07-14 09:00:00,31.446,69.72264,3.1,0.214,0.52,0
2016-07-14 10:00:00,30.696,71.692825,2.6,0.215,0.52,0
2016-07-14 11:00:00,30.196,74.43787,0.1,0.215,0.52,0
2016-07-14 12:00:00,29.546,81.27287,0.0,0.214,0.52,0
2016-07-14 13:00:00,29.146,83.41802,0.0,0.214,0.52,0
2016-07-14 14:00:00,28.946,84.63893,0.0,0.214,0.52,0
2016-07-14 15:00:00,28.696,87.40959,0.0,0.214,0.52,0
2016-07-14 16:00:00,28.346,91.33213,0.0,0.214,0.52,0
2016-07-14 17:00:00,28.046,93.76487,0.0,0.214,0.52,0
2016-07-14 18:00:00,27.796,95.42246,0.0,0.214,0.52,0
2016-07-14 19:00:00,27.696,95.41913,0.0,0.214,0.52,0
2016-07-14 20:00:00,27.446,95.410835,0.0,0.214,0.52,0
2016-07-14 21:00:00,27.246,95.12317,0.0,0.214,0.52,0
2016-07-14 22:00:00,27.096,94.83731,0.0,0.214,0.52,0
2016-07-14 23:00:00,27.246,93.45231,0.0,0.214,0.52,0
2016-07-15 00:00:00,28.596,85.86456,0.0,0.214,0.52,0
2016-07-15 01:00:00,29.996,75.97291,0.0,0.213,0.52,0
2016-07-15 02:00:00,30.896,71.08997,0.0,0.211,0.52,0
2016-07-15 03:00:00,31.796,66.14516,0.0,0.209,0.52,0
2016-07-15 04:00:00,32.446,62.62282,0.0,0.205,0.52,0
2016-07-15 05:00:00,32.896,61.789997,0.1,0.202,0.52,0
2016-07-15 06:00:00,32.946,62.730606,0.0,0.199,0.52,0
2016-07-15 07:00:00,33.096,64.274864,0.4,0.197,0.52,0
2016-07-15 08:00:00,32.146,68.620926,1.5,0.196,0.52,0
2016-07-15 09:00:00,31.896,68.57336,3.2,0.198,0.52,0
2016-07-15 10:00:00,31.696,69.76892,0.0,0.197,0.52,0
2016-07-15 11:00:00,31.296,72.65505,0.0,0.197,0.52,0
2016-07-15 12:00:00,30.646,77.663574,0.0,0.197,0.52,0
2016-07-15 13:00:00,30.346,79.94689,0.0,0.197,0.52,0
2016-07-15 14:00:00,29.946,83.01727,0.0,0.197,0.52,0
2016-07-15 15:00:00,29.896,83.256256,0.0,0.197,0.52,0
2016-07-15 16:00:00,29.596,86.46716,0.0,0.197,0.52,0
2016-07-15 17:00:00,28.946,89.24995,0.0,0.197,0.52,0
2016-07-15 18:00:00,28.596,90.81238,0.0,0.197,0.52,0
2016-07-15 19:00:00,28.346,91.33213,0.0,0.197,0.52,0
2016-07-15 20:00:00,28.096,92.12727,0.0,0.197,0.52,0
2016-07-15 21:00:00,27.746,93.47573,0.0,0.197,0.52,0
2016-07-15 22:00:00,27.446,94.29273,0.0,0.197,0.52,0
2016-07-15 23:00:00,27.546,94.019325,0.0,0.197,0.52,0
2016-07-16 00:00:00,29.196,84.16653,0.0,0.197,0.52,0
2016-07-16 01:00:00,30.396,74.47033,0.0,0.196,0.52,0
2016-07-16 02:00:00,31.446,69.102646,0.0,0.195,0.52,0
2016-07-16 03:00:00,32.346,64.117874,0.0,0.193,0.52,0
2016-07-16 04:00:00,32.996,61.62743,0.0,0.19,0.52,0
2016-07-16 05:00:00,33.096,61.649376,0.3,0.188,0.52,0
2016-07-16 06:00:00,33.196,62.04038,0.0,0.187,0.52,0
2016-07-16 07:00:00,33.846,59.466644,0.0,0.185,0.52,0
2016-07-16 08:00:00,33.096,62.950138,0.4,0.184,0.52,0
2016-07-16 09:00:00,32.546,64.54368,4.0,0.186,0.52,0
2016-07-16 10:00:00,32.246,65.45084,0.0,0.186,0.52,0
2016-07-16 11:00:00,31.746,67.531555,0.0,0.186,0.52,0
2016-07-16 12:00:00,31.196,70.93234,0.0,0.186,0.52,0
2016-07-16 13:00:00,30.696,74.9622,0.0,0.186,0.52,0
2016-07-16 14:00:00,30.096,81.101715,0.0,0.186,0.52,0
2016-07-16 15:00:00,30.296,79.940315,0.0,0.186,0.52,0
2016-07-16 16:00:00,29.896,83.994064,0.0,0.186,0.52,0
2016-07-16 17:00:00,29.246,87.972534,0.0,0.186,0.52,0
2016-07-16 18:00:00,28.496,91.87944,0.0,0.186,0.52,0
2016-07-16 19:00:00,28.046,92.66849,0.0,0.186,0.52,0
2016-07-16 20:00:00,27.896,92.93396,0.0,0.186,0.52,0
2016-07-16 21:00:00,27.596,93.74472,0.0,0.186,0.52,0
2016-07-16 22:00:00,27.296,95.124954,0.0,0.186,0.52,0
2016-07-16 23:00:00,27.396,94.56923,0.0,0.186,0.52,0
2016-07-17 00:00:00,28.746,88.45048,0.0,0.186,0.52,0
2016-07-17 01:00:00,30.096,77.58384,0.0,0.185,0.52,0
2016-07-17 02:00:00,31.396,69.09323,0.0,0.185,0.52,0
2016-07-17 03:00:00,32.546,62.084255,0.0,0.183,0.52,0
2016-07-17 04:00:00,33.496,57.28782,0.0,0.181,0.52,0
2016-07-17 05:00:00,34.096,55.565193,0.0,0.18,0.52,0
2016-07-17 06:00:00,34.096,56.744694,0.0,0.178,0.52,0
2016-07-17 07:00:00,34.296,57.47525,0.0,0.177,0.52,0
2016-07-17 08:00:00,33.846,60.359856,0.0,0.175,0.52,0
2016-07-17 09:00:00,33.296,62.619175,1.8,0.176,0.52,0
2016-07-17 10:00:00,32.146,67.60959,0.5,0.176,0.52,0
2016-07-17 11:00:00,31.596,69.33682,0.0,0.176,0.52,0
2016-07-17 12:00:00,31.046,71.5413,0.0,0.176,0.52,0
2016-07-17 13:00:00,30.696,73.42061,0.0,0.176,0.52,0
2016-07-17 14:00:00,30.246,77.14717,0.0,0.176,0.52,0
2016-07-17 15:00:00,29.896,80.3613,0.0,0.176,0.52,0
2016-07-17 16:00:00,29.446,84.441795,0.0,0.176,0.52,0
2016-07-17 17:00:00,28.996,87.17857,0.0,0.176,0.52,0
2016-07-17 18:00:00,28.646,89.22743,0.0,0.176,0.52,0
2016-07-17 19:00:00,28.146,91.85933,0.0,0.176,0.52,0
2016-07-17 20:00:00,27.996,92.938995,0.0,0.176,0.52,0
2016-07-17 21:00:00,27.946,93.21042,0.0,0.176,0.52,0
2016-07-17 22:00:00,27.446,95.13025,0.0,0.176,0.52,0
2016-07-17 23:00:00,27.596,94.2989,0.0,0.176,0.52,0
2016-07-18 00:00:00,29.146,85.66479,0.0,0.176,0.52,0
2016-07-18 01:00:00,30.546,74.053246,0.0,0.176,0.52,0
2016-07-18 02:00:00,31.796,66.14516,0.0,0.175,0.52,0
2016-07-18 03:00:00,32.846,60.861076,0.0,0.174,0.52,0
2016-07-18 04:00:00,33.596,58.003483,0.0,0.172,0.52,0
2016-07-18 05:00:00,34.096,56.57487,0.0,0.171,0.52,0
2016-07-18 06:00:00,34.446,56.319748,0.0,0.169,0.52,0
2016-07-18 07:00:00,34.346,54.796505,0.0,0.168,0.52,0
2016-07-18 08:00:00,34.046,55.55319,0.7,0.167,0.52,0
2016-07-18 09:00:00,32.646,61.182568,2.4,0.171,0.52,0
2016-07-18 10:00:00,31.296,69.48747,0.4,0.176,0.52,0
2016-07-18 11:00:00,30.646,72.1127,0.0,0.176,0.52,0
2016-07-18 12:00:00,29.846,76.17622,0.0,0.18,0.52,0
2016-07-18 13:00:00,29.696,78.219864,0.0,0.18,0.52,0
2016-07-18 14:00:00,29.396,81.01377,0.0,0.18,0.52,0
2016-07-18 15:00:00,29.246,82.69227,0.0,0.18,0.52,0
2016-07-18 16:00:00,28.946,84.63893,0.0,0.18,0.52,0
2016-07-18 17:00:00,28.596,86.88614,0.0,0.18,0.52,0
2016-07-18 18:00:00,28.246,88.67194,0.0,0.18,0.52,0
2016-07-18 19:00:00,28.046,89.71098,0.0,0.18,0.52,0
2016-07-18 20:00:00,27.796,89.42775,0.0,0.18,0.52,0
2016-07-18 21:00:00,27.496,89.671165,0.0,0.18,0.52,0
2016-07-18 22:00:00,27.146,90.71797,0.0,0.18,0.52,0
2016-07-18 23:00:00,27.196,89.91631,0.0,0.18,0.52,0
2016-07-19 00:00:00,28.446,82.353424,0.0,0.18,0.52,0
2016-07-19 01:00:00,29.796,72.18029,0.0,0.179,0.52,0
2016-07-19 02:00:00,30.996,65.19418,0.0,0.178,0.52,0
2016-07-19 03:00:00,32.096,59.965878,0.0,0.176,0.52,0
2016-07-19 04:00:00,33.146,55.84074,0.0,0.173,0.52,0
2016-07-19 05:00:00,33.896,53.70587,0.0,0.171,0.52,0
2016-07-19 06:00:00,34.246,53.30744,0.0,0.169,0.52,0
2016-07-19 07:00:00,33.646,58.36388,1.5,0.168,0.52,0
2016-07-19 08:00:00,32.796,61.768093,1.8,0.169,0.52,0
2016-07-19 09:00:00,32.496,62.633617,1.7,0.169,0.52,0
2016-07-19 10:00:00,30.846,70.23778,0.9,0.171,0.52,0
2016-07-19 11:00:00,29.946,73.07588,1.2,0.173,0.52,0
2016-07-19 12:00:00,28.946,77.18461,1.1,0.178,0.52,0
2016-07-19 13:00:00,28.546,78.99592,0.3,0.179,0.52,0
2016-07-19 14:00:00,28.446,79.93278,0.0,0.179,0.52,0
2016-07-19 15:00:00,28.296,82.827866,0.0,0.179,0.52,0
2016-07-19 16:00:00,28.146,85.820885,0.0,0.179,0.52,0
2016-07-19 17:00:00,27.846,88.90336,0.0,0.179,0.52,0
2016-07-19 18:00:00,27.596,91.55643,0.0,0.179,0.52,0
2016-07-19 19:00:00,27.496,91.279884,0.0,0.179,0.52,0
2016-07-19 20:00:00,27.296,92.0824,0.0,0.179,0.52,0
2016-07-19 21:00:00,26.996,93.71771,0.0,0.179,0.52,0
2016-07-19 22:00:00,26.796,94.26596,0.0,0.179,0.52,0
2016-07-19 23:00:00,26.846,93.98912,0.0,0.179,0.52,0
2016-07-20 00:00:00,28.496,84.09121,0.0,0.179,0.52,0
2016-07-20 01:00:00,29.946,71.34602,0.0,0.178,0.52,0
2016-07-20 02:00:00,31.196,63.68317,0.0,0.177,0.52,0
2016-07-20 03:00:00,32.296,58.402645,0.0,0.175,0.52,0
2016-07-20 04:00:00,32.996,55.80472,0.0,0.173,0.52,0
2016-07-20 05:00:00,33.546,54.76742,0.0,0.171,0.52,0
2016-07-20 06:00:00,33.496,56.093487,0.4,0.169,0.52,0
2016-07-20 07:00:00,33.396,57.26432,0.6,0.168,0.52,0
2016-07-20 08:00:00,33.146,59.843246,0.7,0.167,0.52,0
2016-07-20 09:00:00,30.646,70.83334,1.6,0.205,0.52,0
2016-07-20 10:00:00,30.396,71.63991,0.0,0.206,0.52,0
2016-07-20 11:00:00,30.296,71.83668,0.0,0.206,0.52,0
2016-07-20 12:00:00,29.996,75.29759,0.0,0.205,0.52,0
2016-07-20 13:00:00,29.596,78.43839,0.8,0.206,0.52,0
2016-07-20 14:00:00,29.346,79.34155,0.0,0.206,0.52,0
2016-07-20 15:00:00,28.896,83.637505,0.0,0.206,0.52,0
2016-07-20 16:00:00,29.046,83.16026,0.0,0.206,0.52,0
