Thời_gian,Nhiệt_độ_C,Độ_ẩm_%,Lượng_mưa_mm,Độ_ẩm_đất,Chiều_cao_triều_m,Nguy_cơ_ngập
2016-07-07 02:00:00,28.432499,78.98022,0.0,0.433,0.52,0
2016-07-07 03:00:00,29.0325,77.42848,0.0,0.431,0.52,0
2016-07-07 04:00:00,29.6325,76.370804,0.1,0.428,0.52,0
2016-07-07 05:00:00,29.932499,75.06359,1.2,0.429,0.52,0
2016-07-07 06:00:00,29.182499,77.914055,4.2,0.444,0.52,0
2016-07-07 07:00:00,29.2325,76.76719,2.3,0.451,0.52,0
2016-07-07 08:00:00,29.332499,76.325066,0.3,0.45,0.52,0
2016-07-07 09:00:00,28.832499,77.16778,5.2,0.47,0.52,0
2016-07-07 10:00:00,28.2325,78.48033,3.3,0.443,0.52,0
2016-07-07 11:00:00,27.432499,84.47981,2.1,0.451,0.52,0
2016-07-07 12:00:00,26.8825,87.511734,1.3,0.455,0.52,0
2016-07-07 13:00:00,26.6325,87.49,0.2,0.453,0.52,0
2016-07-07 14:00:00,26.432499,88.52755,0.7,0.454,0.52,0
2016-07-07 15:00:00,26.2825,89.58262,0.2,0.453,0.52,0
2016-07-07 16:00:00,26.2325,90.386986,0.0,0.452,0.52,0
2016-07-07 17:00:00,26.1325,91.741936,0.0,0.45,0.52,0
2016-07-07 18:00:00,25.8825,93.38786,0.0,0.449,0.52,0
2016-07-07 19:00:00,25.9825,91.733116,0.0,0.448,0.52,0
2016-07-07 20:00:00,25.8825,92.55426,0.0,0.447,0.52,0
2016-07-07 21:00:00,25.7325,93.660324,0.0,0.447,0.52,0
2016-07-07 22:00:00,25.682499,93.93849,0.0,0.446,0.52,0
2016-07-07 23:00:00,25.7325,93.940674,0.0,0.445,0.52,0
2016-07-08 00:00:00,27.2325,87.80345,0.0,0.444,0.52,0
2016-07-08 01:00:00,28.3825,79.924324,0.0,0.444,0.52,0
2016-07-08 02:00:00,29.2825,75.18457,0.0,0.442,0.52,0
2016-07-08 03:00:00,29.8825,72.846794,0.0,0.44,0.52,0
2016-07-08 04:00:00,30.5325,71.2373,0.0,0.436,0.52,0
2016-07-08 05:00:00,31.0325,69.43824,0.0,0.433,0.52,0
2016-07-08 06:00:00,31.1325,70.499916,0.2,0.43,0.52,0
2016-07-08 07:00:00,30.2325,73.78151,2.6,0.437,0.52,0
2016-07-08 08:00:00,30.182499,73.77323,0.7,0.438,0.52,0
2016-07-08 09:00:00,30.3825,74.02637,0.0,0.437,0.52,0
2016-07-08 10:00:00,30.2825,74.67376,0.0,0.435,0.52,0
2016-07-08 11:00:00,29.9825,76.19712,0.0,0.434,0.52,0
2016-07-08 12:00:00,29.2325,82.69068,0.0,0.434,0.52,0
2016-07-08 13:00:00,29.5325,78.429436,0.0,0.433,0.52,0
2016-07-08 14:00:00,28.6325,85.8681,0.0,0.433,0.52,0
2016-07-08 15:00:00,28.082499,89.18497,0.0,0.433,0.52,0
2016-07-08 16:00:00,27.582499,91.55563,0.0,0.432,0.52,0
2016-07-08 17:00:00,27.4825,92.092896,0.0,0.432,0.52,0
2016-07-08 18:00:00,27.082499,93.44464,0.0,0.432,0.52,0
2016-07-08 19:00:00,26.332499,94.246765,0.0,0.432,0.52,0
2016-07-08 20:00:00,26.1325,93.39975,0.0,0.431,0.52,0
2016-07-08 21:00:00,26.0325,93.116684,0.0,0.431,0.52,0
2016-07-08 22:00:00,25.832499,93.94507,0.0,0.431,0.52,0
2016-07-08 23:00:00,26.0325,93.95377,0.0,0.431,0.52,0
2016-07-09 00:00:00,27.832499,86.046005,0.0,0.43,0.52,0
2016-07-09 01:00:00,29.0325,77.19741,0.0,0.429,0.52,0
2016-07-09 02:00:00,30.0325,71.147835,0.0,0.427,0.52,0
2016-07-09 03:00:00,31.2325,67.431,0.0,0.424,0.52,0
2016-07-09 04:00:00,32.0825,64.06252,0.0,0.42,0.52,0
2016-07-09 05:00:00,32.732502,61.20171,0.0,0.416,0.52,0
2016-07-09 06:00:00,32.8825,59.963326,0.0,0.412,0.52,0
2016-07-09 07:00:00,33.432503,57.61825,0.0,0.408,0.52,0
2016-07-09 08:00:00,33.2825,58.104923,0.0,0.404,0.52,0
2016-07-09 09:00:00,32.932503,59.615665,0.0,0.402,0.52,0
2016-07-09 10:00:00,32.2825,62.96377,0.0,0.401,0.52,0
2016-07-09 11:00:00,31.1325,76.37223,0.0,0.4,0.52,0
2016-07-09 12:00:00,30.2325,78.76027,0.0,0.401,0.52,0
2016-07-09 13:00:00,29.432499,84.19183,0.0,0.401,0.52,0
2016-07-09 14:00:00,29.5325,80.07635,0.0,0.404,0.52,0
2016-07-09 15:00:00,29.5325,79.1316,0.0,0.404,0.52,0
2016-07-09 16:00:00,29.3825,80.29455,0.0,0.404,0.52,0
2016-07-09 17:00:00,29.082499,82.18467,0.0,0.404,0.52,0
2016-07-09 18:00:00,28.7325,83.86775,0.0,0.405,0.52,0
2016-07-09 19:00:00,28.4825,82.84941,0.0,0.405,0.52,0
2016-07-09 20:00:00,27.832499,85.02741,0.0,0.405,0.52,0
2016-07-09 21:00:00,27.4825,86.526794,0.0,0.405,0.52,0
2016-07-09 22:00:00,27.2325,87.02145,0.0,0.405,0.52,0
2016-07-09 23:00:00,27.682499,84.75883,0.0,0.406,0.52,0
2016-07-10 00:00:00,29.0325,76.05111,0.0,0.405,0.52,0
2016-07-10 01:00:00,29.7825,71.961784,0.0,0.404,0.52,0
2016-07-10 02:00:00,30.432499,69.534,0.0,0.403,0.52,0
2016-07-10 03:00:00,31.2825,66.23978,0.0,0.4,0.52,0
2016-07-10 04:00:00,32.0825,63.109844,0.0,0.397,0.52,0
2016-07-10 05:00:00,32.7825,60.3018,0.0,0.393,0.52,0
2016-07-10 06:00:00,33.182503,58.607742,0.0,0.39,0.52,0
2016-07-10 07:00:00,33.6325,57.31987,0.0,0.387,0.52,0
2016-07-10 08:00:00,33.6325,56.976536,0.0,0.384,0.52,0
2016-07-10 09:00:00,33.182503,58.960766,0.0,0.382,0.52,0
2016-07-10 10:00:00,32.5325,64.54086,0.0,0.381,0.52,0
2016-07-10 11:00:00,31.332499,78.91204,0.0,0.38,0.52,0
2016-07-10 12:00:00,31.332499,70.95685,0.0,0.381,0.52,0
2016-07-10 13:00:00,30.7825,73.87247,0.0,0.381,0.52,0
2016-07-10 14:00:00,29.5325,74.10765,0.0,0.387,0.52,0
2016-07-10 15:00:00,28.4825,85.59961,0.0,0.387,0.52,0
2016-07-10 16:00:00,28.6325,82.37552,0.0,0.387,0.52,0
2016-07-10 17:00:00,28.932499,79.52201,0.0,0.388,0.52,0
2016-07-10 18:00:00,28.582499,80.66989,0.0,0.388,0.52,0
2016-07-10 19:00:00,28.7325,81.65577,0.0,0.388,0.52,0
2016-07-10 20:00:00,29.3825,77.01913,0.0,0.388,0.52,0
2016-07-10 21:00:00,29.332499,76.55335,0.0,0.389,0.52,0
2016-07-10 22:00:00,28.2325,82.82052,0.0,0.389,0.52,0
2016-07-10 23:00:00,27.3825,89.13187,0.0,0.389,0.52,0
2016-07-11 00:00:00,29.3825,77.01913,0.0,0.389,0.52,0
2016-07-11 01:00:00,30.0325,68.8349,0.0,0.389,0.52,0
2016-07-11 02:00:00,30.7825,65.544014,0.0,0.387,0.52,0
2016-07-11 03:00:00,31.432499,63.733406,0.0,0.385,0.52,0
2016-07-11 04:00:00,32.232502,61.274834,0.0,0.381,0.52,0
2016-07-11 05:00:00,32.932503,58.90337,0.0,0.378,0.52,0
2016-07-11 06:00:00,33.182503,57.733253,0.0,0.374,0.52,0
2016-07-11 07:00:00,33.982502,57.05901,0.0,0.371,0.52,0
2016-07-11 08:00:00,32.0825,65.417435,1.3,0.387,0.52,0
2016-07-11 09:00:00,31.332499,69.70158,0.0,0.386,0.52,0
2016-07-11 10:00:00,30.6325,73.628555,0.0,0.385,0.52,0
2016-07-11 11:00:00,30.0325,77.11561,0.0,0.385,0.52,0
2016-07-11 12:00:00,29.582499,80.79775,0.0,0.385,0.52,0
2016-07-11 13:00:00,29.082499,86.165184,0.0,0.385,0.52,0
2016-07-11 14:00:00,28.682499,88.96791,0.0,0.385,0.52,0
2016-07-11 15:00:00,28.4825,89.74238,0.0,0.385,0.52,0
2016-07-11 16:00:00,28.082499,90.77911,0.0,0.385,0.52,0
2016-07-11 17:00:00,28.082499,89.448944,0.0,0.385,0.52,0
2016-07-11 18:00:00,28.2825,86.08906,0.0,0.385,0.52,0
2016-07-11 19:00:00,28.932499,82.166756,0.0,0.385,0.52,0
2016-07-11 20:00:00,28.682499,82.8725,0.0,0.385,0.52,0
2016-07-11 21:00:00,28.432499,84.33449,0.0,0.385,0.52,0
2016-07-11 22:00:00,28.5325,84.3451,0.0,0.386,0.52,0
2016-07-11 23:00:00,28.5325,85.35133,0.0,0.386,0.52,0
2016-07-12 00:00:00,29.2325,80.27499,0.0,0.386,0.52,0
2016-07-12 01:00:00,30.0325,72.22145,0.0,0.385,0.52,0
2016-07-12 02:00:00,30.7325,68.76159,0.0,0.383,0.52,0
2016-07-12 03:00:00,31.582499,65.31495,0.0,0.381,0.52,0
2016-07-12 04:00:00,31.9825,63.27801,0.0,0.378,0.52,0
2016-07-12 05:00:00,32.182503,63.13126,0.0,0.375,0.52,0
2016-07-12 06:00:00,32.182503,64.66093,0.0,0.373,0.52,0
2016-07-12 07:00:00,32.2825,65.84964,0.0,0.376,0.52,0
2016-07-12 08:00:00,32.1325,67.006386,0.0,0.375,0.52,0
2016-07-12 09:00:00,31.432499,69.72013,0.0,0.374,0.52,0
2016-07-12 10:00:00,31.0325,71.75199,0.0,0.373,0.52,0
2016-07-12 11:00:00,30.432499,75.3664,0.0,0.373,0.52,0
2016-07-12 12:00:00,29.7825,79.8724,0.0,0.373,0.52,0
2016-07-12 13:00:00,29.2325,83.42768,0.0,0.373,0.52,0
2016-07-12 14:00:00,28.682499,87.15086,0.0,0.373,0.52,0
2016-07-12 15:00:00,28.7325,86.64231,0.0,0.373,0.52,0
2016-07-12 16:00:00,28.2325,88.93326,0.0,0.373,0.52,0
2016-07-12 17:00:00,27.832499,90.76284,0.0,0.373,0.52,0
2016-07-12 18:00:00,27.4825,91.82094,0.0,0.374,0.52,0
2016-07-12 19:00:00,27.582499,88.35665,0.0,0.374,0.52,0
2016-07-12 20:00:00,27.2825,88.59555,0.2,0.374,0.52,0
2016-07-12 21:00:00,27.182499,88.061325,0.0,0.374,0.52,0
2016-07-12 22:00:00,27.0325,89.90469,0.1,0.375,0.52,0
2016-07-12 23:00:00,27.182499,88.85176,0.1,0.375,0.52,0
2016-07-13 00:00:00,27.7825,84.76921,0.2,0.376,0.52,0
2016-07-13 01:00:00,28.2325,81.83829,0.1,0.376,0.52,0
2016-07-13 02:00:00,28.6325,78.53675,0.3,0.377,0.52,0
2016-07-13 03:00:00,29.582499,73.453094,0.1,0.376,0.52,0
2016-07-13 04:00:00,29.9825,72.21274,0.0,0.375,0.52,0
2016-07-13 05:00:00,30.682499,70.41796,0.2,0.374,0.52,0
2016-07-13 06:00:00,31.182499,70.09028,1.7,0.378,0.52,0
2016-07-13 07:00:00,31.3825,71.17689,0.4,0.38,0.52,0
2016-07-13 08:00:00,31.1325,72.41185,3.3,0.392,0.52,0
2016-07-13 09:00:00,30.7325,74.08382,3.4,0.406,0.52,0
2016-07-13 10:00:00,30.332499,75.12714,0.8,0.417,0.52,0
2016-07-13 11:00:00,29.932499,77.79057,0.0,0.415,0.52,0
2016-07-13 12:00:00,29.2325,83.42768,0.1,0.414,0.52,0
2016-07-13 13:00:00,28.832499,85.63405,0.0,0.413,0.52,0
2016-07-13 14:00:00,28.3825,88.94482,0.0,0.412,0.52,0
2016-07-13 15:00:00,28.082499,91.58547,0.0,0.411,0.52,0
2016-07-13 16:00:00,27.8825,92.3873,0.0,0.41,0.52,0
2016-07-13 17:00:00,27.4825,94.29425,0.0,0.41,0.52,0
2016-07-13 18:00:00,27.2825,94.564766,0.0,0.409,0.52,0
2016-07-13 19:00:00,27.1325,95.40042,0.0,0.408,0.52,0
2016-07-13 20:00:00,26.8825,95.95772,0.0,0.408,0.52,0
2016-07-13 21:00:00,26.8825,95.110374,0.0,0.407,0.52,0
2016-07-13 22:00:00,26.582499,95.38207,0.0,0.407,0.52,0
2016-07-13 23:00:00,26.6325,94.82001,0.0,0.406,0.52,0
2016-07-14 00:00:00,27.932499,87.34299,0.0,0.405,0.52,0
2016-07-14 01:00:00,28.8825,80.229256,0.0,0.404,0.52,0
2016-07-14 02:00:00,29.832499,74.824104,0.0,0.403,0.52,0
2016-07-14 03:00:00,30.6325,71.255135,0.1,0.401,0.52,0
2016-07-14 04:00:00,31.0325,70.48173,0.1,0.398,0.52,0
2016-07-14 05:00:00,31.0325,73.04226,2.1,0.402,0.52,0
2016-07-14 06:00:00,30.7825,75.8691,0.5,0.402,0.52,0
2016-07-14 07:00:00,31.7825,72.096176,0.0,0.399,0.52,0
2016-07-14 08:00:00,31.682499,72.29232,0.4,0.398,0.52,0
2016-07-14 09:00:00,30.8825,75.21415,3.1,0.408,0.52,0
2016-07-14 10:00:00,29.9825,76.879555,2.6,0.418,0.52,0
2016-07-14 11:00:00,29.4825,80.54598,0.1,0.416,0.52,0
2016-07-14 12:00:00,28.7325,87.670944,0.0,0.415,0.52,0
2016-07-14 13:00:00,28.2825,88.67483,0.0,0.413,0.52,0
2016-07-14 14:00:00,28.082499,88.65907,0.0,0.412,0.52,0
2016-07-14 15:00:00,27.7325,91.025055,0.0,0.411,0.52,0
2016-07-14 16:00:00,27.3825,93.45873,0.0,0.41,0.52,0
2016-07-14 17:00:00,26.9825,95.39542,0.0,0.409,0.52,0
2016-07-14 18:00:00,26.7325,95.95334,0.0,0.408,0.52,0
2016-07-14 19:00:00,26.7325,95.95334,0.0,0.408,0.52,0
2016-07-14 20:00:00,26.5325,95.94741,0.0,0.407,0.52,0
2016-07-14 21:00:00,26.3825,95.37533,0.0,0.406,0.52,0
2016-07-14 22:00:00,26.182499,95.36863,0.0,0.406,0.52,0
2016-07-14 23:00:00,26.3825,94.24883,0.0,0.405,0.52,0
2016-07-15 00:00:00,28.1325,86.58701,0.0,0.405,0.52,0
2016-07-15 01:00:00,29.582499,77.97155,0.0,0.404,0.52,0
2016-07-15 02:00:00,30.5325,73.39321,0.0,0.402,0.52,0
2016-07-15 03:00:00,31.432499,68.4849,0.0,0.399,0.52,0
2016-07-15 04:00:00,32.0325,65.798965,0.0,0.395,0.52,0
2016-07-15 05:00:00,32.3825,65.674034,0.1,0.392,0.52,0
2016-07-15 06:00:00,32.432503,66.86668,0.0,0.388,0.52,0
2016-07-15 07:00:00,32.482502,68.48178,0.4,0.386,0.52,0
2016-07-15 08:00:00,31.432499,73.76117,1.5,0.389,0.52,0
2016-07-15 09:00:00,30.8825,74.54897,3.2,0.401,0.52,0
2016-07-15 10:00:00,30.832499,74.76212,0.0,0.4,0.52,0
2016-07-15 11:00:00,30.5325,76.5073,0.0,0.399,0.52,0
2016-07-15 12:00:00,29.9825,80.37249,0.0,0.398,0.52,0
2016-07-15 13:00:00,29.6325,82.49324,0.0,0.398,0.52,0
2016-07-15 14:00:00,29.0325,88.21378,0.0,0.397,0.52,0
2016-07-15 15:00:00,29.1325,85.91635,0.0,0.397,0.52,0
2016-07-15 16:00:00,28.9825,85.9019,0.0,0.396,0.52,0
2016-07-15 17:00:00,27.9825,91.30985,0.0,0.396,0.52,0
2016-07-15 18:00:00,27.5325,93.19031,0.0,0.396,0.52,0
2016-07-15 19:00:00,27.332499,92.90549,0.0,0.395,0.52,0
2016-07-15 20:00:00,27.082499,93.44464,0.0,0.395,0.52,0
2016-07-15 21:00:00,26.7825,93.98638,0.0,0.395,0.52,0
2016-07-15 22:00:00,26.582499,93.977745,0.0,0.394,0.52,0
2016-07-15 23:00:00,26.7325,93.70584,0.0,0.394,0.52,0
2016-07-16 00:00:00,28.6325,85.10898,0.0,0.393,0.52,0
2016-07-16 01:00:00,29.932499,76.643974,0.0,0.392,0.52,0
2016-07-16 02:00:00,30.9825,71.95691,0.0,0.39,0.52,0
2016-07-16 03:00:00,31.7825,68.14491,0.0,0.387,0.52,0
2016-07-16 04:00:00,32.3825,66.46047,0.0,0.383,0.52,0
2016-07-16 05:00:00,32.1325,68.00993,0.3,0.381,0.52,0
2016-07-16 06:00:00,32.2825,68.64686,0.0,0.378,0.52,0
2016-07-16 07:00:00,33.0325,65.41675,0.0,0.374,0.52,0
2016-07-16 08:00:00,32.182503,69.652214,0.4,0.373,0.52,0
2016-07-16 09:00:00,31.2325,72.85983,4.0,0.388,0.52,0
2016-07-16 10:00:00,31.1325,72.19721,0.0,0.388,0.52,0
2016-07-16 11:00:00,30.7825,73.21722,0.0,0.387,0.52,0
2016-07-16 12:00:00,30.2325,76.00937,0.0,0.386,0.52,0
2016-07-16 13:00:00,29.682499,80.571724,0.0,0.386,0.52,0
2016-07-16 14:00:00,29.0325,86.66979,0.0,0.385,0.52,0
2016-07-16 15:00:00,29.832499,79.87905,0.0,0.385,0.52,0
2016-07-16 16:00:00,29.4825,82.47565,0.0,0.385,0.52,0
2016-07-16 17:00:00,28.2825,89.20004,0.0,0.385,0.52,0
2016-07-16 18:00:00,27.2325,94.28397,0.0,0.384,0.52,0
2016-07-16 19:00:00,26.932499,93.9929,0.0,0.384,0.52,0
2016-07-16 20:00:00,26.7325,94.5432,0.0,0.384,0.52,0
2016-07-16 21:00:00,26.4825,94.53333,0.0,0.384,0.52,0
2016-07-16 22:00:00,26.2325,95.08728,0.0,0.384,0.52,0
2016-07-16 23:00:00,26.3825,94.81062,0.0,0.383,0.52,0
2016-07-17 00:00:00,28.182499,88.666954,0.0,0.383,0.52,0
2016-07-17 01:00:00,29.6325,79.14528,0.0,0.382,0.52,0
2016-07-17 02:00:00,30.832499,71.9307,0.0,0.38,0.52,0
2016-07-17 03:00:00,31.832499,66.747665,0.0,0.377,0.52,0
2016-07-17 04:00:00,32.682503,62.861435,0.0,0.373,0.52,0
2016-07-17 05:00:00,33.232502,61.12936,0.0,0.369,0.52,0
2016-07-17 06:00:00,33.182503,62.408474,0.0,0.366,0.52,0
2016-07-17 07:00:00,33.432503,63.209625,0.0,0.362,0.52,0
2016-07-17 08:00:00,32.682503,67.51362,0.0,0.36,0.52,0
2016-07-17 09:00:00,32.0325,70.45413,1.8,0.364,0.52,0
2016-07-17 10:00:00,31.2325,73.29284,0.5,0.365,0.52,0
2016-07-17 11:00:00,30.7325,74.746086,0.0,0.364,0.52,0
2016-07-17 12:00:00,30.2325,76.46192,0.0,0.364,0.52,0
2016-07-17 13:00:00,29.7825,78.46462,0.0,0.364,0.52,0
2016-07-17 14:00:00,29.2325,81.95938,0.0,0.364,0.52,0
2016-07-17 15:00:00,28.7825,85.37632,0.0,0.364,0.52,0
2016-07-17 16:00:00,28.1325,90.51503,0.0,0.364,0.52,0
2016-07-17 17:00:00,27.6325,92.37373,0.0,0.364,0.52,0
2016-07-17 18:00:00,27.332499,93.18059,0.0,0.364,0.52,0
2016-07-17 19:00:00,27.0325,92.89024,0.0,0.364,0.52,0
2016-07-17 20:00:00,26.9825,92.88771,0.0,0.364,0.52,0
2016-07-17 21:00:00,26.932499,92.61003,0.0,0.364,0.52,0
2016-07-17 22:00:00,26.3825,94.81062,0.0,0.364,0.52,0
2016-07-17 23:00:00,26.582499,94.25713,0.0,0.364,0.52,0
2016-07-18 00:00:00,28.4825,86.36339,0.0,0.364,0.52,0
2016-07-18 01:00:00,29.9825,76.42402,0.0,0.363,0.52,0
2016-07-18 02:00:00,31.182499,69.67373,0.0,0.361,0.52,0
2016-07-18 03:00:00,32.0825,66.400505,0.0,0.358,0.52,0
2016-07-18 04:00:00,32.682503,64.76458,0.0,0.355,0.52,0
2016-07-18 05:00:00,33.0825,64.08132,0.0,0.351,0.52,0
2016-07-18 06:00:00,33.3325,64.32418,0.0,0.348,0.52,0
2016-07-18 07:00:00,33.2825,62.990074,0.0,0.344,0.52,0
2016-07-18 08:00:00,32.5825,65.91034,0.7,0.344,0.52,0
2016-07-18 09:00:00,31.5325,69.738625,2.4,0.355,0.52,0
2016-07-18 10:00:00,30.5325,75.38211,0.4,0.359,0.52,0
2016-07-18 11:00:00,30.0325,76.65901,0.0,0.359,0.52,0
2016-07-18 12:00:00,29.3825,79.11104,0.0,0.36,0.52,0
2016-07-18 13:00:00,29.1325,80.74035,0.0,0.36,0.52,0
2016-07-18 14:00:00,28.8825,82.40505,0.0,0.36,0.52,0
2016-07-18 15:00:00,28.6325,84.10594,0.0,0.36,0.52,0
2016-07-18 16:00:00,28.2825,86.08906,0.0,0.36,0.52,0
2016-07-18 17:00:00,27.832499,88.11521,0.0,0.36,0.52,0
2016-07-18 18:00:00,27.3825,90.19682,0.0,0.36,0.52,0
2016-07-18 19:00:00,27.1325,90.447945,0.0,0.36,0.52,0
2016-07-18 20:00:00,26.832499,90.69734,0.0,0.36,0.52,0
2016-07-18 21:00:00,26.4825,91.216965,0.0,0.36,0.52,0
2016-07-18 22:00:00,26.082499,92.56496,0.0,0.36,0.52,0
2016-07-18 23:00:00,26.2325,91.74784,0.0,0.36,0.52,0
2016-07-19 00:00:00,27.9825,82.79153,0.0,0.359,0.52,0
2016-07-19 01:00:00,29.2825,74.73557,0.0,0.358,0.52,0
2016-07-19 02:00:00,30.4825,68.50797,0.0,0.357,0.52,0
2016-07-19 03:00:00,31.582499,64.149605,0.0,0.354,0.52,0
2016-07-19 04:00:00,32.482502,61.330154,0.0,0.351,0.52,0
2016-07-19 05:00:00,33.1325,59.482418,0.0,0.347,0.52,0
2016-07-19 06:00:00,33.3825,59.71774,0.0,0.343,0.52,0
2016-07-19 07:00:00,32.5325,66.6882,1.5,0.346,0.52,0
2016-07-19 08:00:00,31.7825,69.78489,1.8,0.351,0.52,0
2016-07-19 09:00:00,31.1325,71.98311,1.7,0.357,0.52,0
2016-07-19 10:00:00,29.9825,76.65148,0.9,0.361,0.52,0
2016-07-19 11:00:00,29.2325,77.92124,1.2,0.366,0.52,0
2016-07-19 12:00:00,28.3825,80.16364,1.1,0.373,0.52,0
2016-07-19 13:00:00,27.9825,81.31983,0.3,0.374,0.52,0
2016-07-19 14:00:00,27.8825,81.79562,0.0,0.374,0.52,0
2016-07-19 15:00:00,27.6325,84.75361,0.0,0.373,0.52,0
2016-07-19 16:00:00,27.3825,87.81615,0.0,0.373,0.52,0
2016-07-19 17:00:00,26.9825,90.97731,0.0,0.372,0.52,0
2016-07-19 18:00:00,26.6325,93.97987,0.0,0.372,0.52,0
2016-07-19 19:00:00,26.5325,92.86475,0.0,0.372,0.52,0
2016-07-19 20:00:00,26.2325,93.962494,0.0,0.371,0.52,0
2016-07-19 21:00:00,26.0325,94.51548,0.0,0.371,0.52,0
2016-07-19 22:00:00,25.832499,94.7899,0.0,0.371,0.52,0
2016-07-19 23:00:00,25.932499,94.79369,0.0,0.37,0.52,0
2016-07-20 00:00:00,27.932499,85.8001,0.0,0.37,0.52,0
2016-07-20 01:00:00,29.3825,74.7517,0.0,0.369,0.52,0
2016-07-20 02:00:00,30.582499,67.709,0.0,0.368,0.52,0
2016-07-20 03:00:00,31.582499,63.382854,0.0,0.365,0.52,0
2016-07-20 04:00:00,32.2825,61.28591,0.0,0.361,0.52,0
2016-07-20 05:00:00,32.6325,61.363304,0.0,0.357,0.52,0
2016-07-20 06:00:00,32.182503,64.08355,0.4,0.355,0.52,0
